"Lurralde kodea","Lurralde","2011","2001"
"01100","Arabako Ibarrak / Valles Alaveses","78.30","60.70"
"01200","Arabako Lautada / Llanada Alavesa","20.12","14.71"
"01300","Arabako Mendialdea / Montaña Alavesa","68.03","46.89"
"48100","Arratia Nerbioi / Arratia-Nervión","77.46","69.48"
"20200","Bidasoa Beherea / Bajo Bidasoa","53.32","46.34"
"48200","Bilbo Handia / Gran Bilbao","62.49","60.18"
"20100","Deba Beherea / Bajo Deba","58.99","47.73"
"20300","Debagoiena / Alto Deba","50.36","40.36"
"20400","Donostialdea / Donostia-San Sebastián","52.67","48.57"
"48300","Durangaldea / Duranguesado","67.84","61.33"
"48400","Enkartazioak / Encartaciones","70.25","63.30"
"01400","Errioxa Arabarra / Rioja Alavesa","49.00","38.52"
"48500","Gernika-Bermeo","64.48","54.11"
"20500","Goierri","70.18","65.06"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","82.65","70.59"
"01600","Kantauri Arabarra / Cantábrica Alavesa","60.34","50.63"
"48600","Markina-Ondarroa","66.25","60.25"
"48700","Plentzia-Mungia","79.22","75.29"
"20600","Tolosaldea / Tolosa","76.24","67.38"
"20700","Urola-Kostaldea / Urola Costa","57.35","46.34"
