"Lurralde kodea","Lurralde","2014","2013","2011","2009","2006","2003","2001"
"01100","Arabako Ibarrak / Valles Alaveses","-2.24","-2.20","1.05","4.02","8.13","6.35","5.71"
"01200","Arabako Lautada / Llanada Alavesa","-1.54","-2.18","1.24","4.47","6.60","2.92","7.15"
"01300","Arabako Mendialdea / Montaña Alavesa","-0.55","-0.91","0.65","8.27","6.48","5.53","7.75"
"48100","Arratia Nerbioi / Arratia-Nervión","1.16","0.46","0.01","3.79","8.26","4.45","6.04"
"20200","Bidasoa Beherea / Bajo Bidasoa","-1.84","-2.69","0.71","3.80","9.27","4.58","6.06"
"48200","Bilbo Handia / Gran Bilbao","-0.30","-0.65","-0.30","3.31","9.30","4.09","5.82"
"20100","Deba Beherea / Bajo Deba","-0.54","-1.32","0.43","4.93","7.79","3.14","7.33"
"20300","Debagoiena / Alto Deba","-1.44","-1.65","-0.34","4.93","6.39","2.59","6.75"
"20400","Donostialdea / Donostia-San Sebastián","-0.72","-1.64","0.08","4.82","8.69","2.87","6.87"
"48300","Durangaldea / Duranguesado","0.25","-0.20","-0.15","5.30","7.09","4.16","6.45"
"48400","Enkartazioak / Encartaciones","-0.33","-0.34","-0.40","3.51","9.31","3.59","6.83"
"01400","Errioxa Arabarra / Rioja Alavesa","0.02","-1.44","-0.23","1.55","9.34","3.81","4.20"
"48500","Gernika-Bermeo","0.69","1.02","0.96","4.12","8.50","4.75","5.60"
"20500","Goierri","-0.43","-0.90","1.48","5.65","7.16","4.09","7.11"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","-1.36","-2.18","2.24","5.36","6.12","4.79","9.84"
"01600","Kantauri Arabarra / Cantábrica Alavesa","-0.18","-0.57","1.41","5.71","7.18","4.06","8.04"
"48600","Markina-Ondarroa","0.60","0.08","1.68","4.52","6.87","4.42","5.63"
"48700","Plentzia-Mungia","-0.63","-0.81","0.64","3.37","8.96","5.45","5.94"
"20600","Tolosaldea / Tolosa","-0.99","-1.65","1.59","5.68","6.94","4.26","6.85"
"20700","Urola-Kostaldea / Urola Costa","-0.53","-1.52","-0.48","6.62","6.46","3.69","7.37"
