"Lurralde kodea","Lurralde","2014","2013","2011","2009","2006","2003","2001","1997"
"01100","Arabako Ibarrak / Valles Alaveses","17685.00","18103.00","18926.00","18534.00","16465.00","13024.00","11515.00","9220.00"
"01200","Arabako Lautada / Llanada Alavesa","19550.00","19596.00","20479.00","19979.00","17525.00","14468.00","13658.00","10363.00"
"01300","Arabako Mendialdea / Montaña Alavesa","18088.00","18054.00","18387.00","18151.00","14301.00","11845.00","10637.00","7890.00"
"48100","Arratia Nerbioi / Arratia-Nervión","19201.00","18768.00","18549.00","18547.00","16588.00","13074.00","11983.00","9477.00"
"20200","Bidasoa Beherea / Bajo Bidasoa","17599.00","17620.00","18605.00","18342.00","16402.00","12572.00","11496.00","9087.00"
"48200","Bilbo Handia / Gran Bilbao","19028.00","19016.00","19203.00","19317.00","17519.00","13416.00","12383.00","9875.00"
"20100","Deba Beherea / Bajo Deba","19201.00","19009.00","19517.00","19351.00","16751.00","13374.00","12572.00","9472.00"
"20300","Debagoiena / Alto Deba","20007.00","20219.00","20899.00","21043.00","18212.00","15122.00","14369.00","11066.00"
"20400","Donostialdea / Donostia-San Sebastián","20378.00","20149.00","20822.00","20788.00","18048.00","14056.00","13283.00","10183.00"
"48300","Durangaldea / Duranguesado","19360.00","19189.00","19213.00","19270.00","16504.00","13440.00","12389.00","9649.00"
"48400","Enkartazioak / Encartaciones","16140.00","16220.00","16301.00","16433.00","14819.00","11347.00","10575.00","8120.00"
"01400","Errioxa Arabarra / Rioja Alavesa","15278.00","14834.00","15271.00","15342.00","14651.00","11208.00","10401.00","8822.00"
"48500","Gernika-Bermeo","18727.00","18768.00","18346.00","17998.00","15944.00","12483.00","11377.00","9149.00"
"20500","Goierri","20474.00","20372.00","20740.00","20141.00","17077.00","13878.00","12808.00","9730.00"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","22888.00","22819.00","23845.00","22811.00","19503.00","16320.00","14862.00","10209.00"
"01600","Kantauri Arabarra / Cantábrica Alavesa","18713.00","18604.00","18814.00","18294.00","15487.00","12578.00","11615.00","8524.00"
"48600","Markina-Ondarroa","17575.00","17339.00","17264.00","16697.00","14625.00","11982.00","10989.00","8827.00"
"48700","Plentzia-Mungia","22210.00","22352.00","22634.00","22349.00","20235.00","15642.00","14068.00","11168.00"
"20600","Tolosaldea / Tolosa","19901.00","19838.00","20505.00","19870.00","16835.00","13767.00","12665.00","9717.00"
"20700","Urola-Kostaldea / Urola Costa","19889.00","19603.00","20206.00","20401.00","16833.00","13952.00","12976.00","9763.00"
