"Lurralde kodea","Lurralde","2015","2014","2012","2011","2001"
"01100","Arabako Ibarrak / Valles Alaveses","275.60","200.17","174.64","174.87","392.00"
"01200","Arabako Lautada / Llanada Alavesa","187.76","188.67","204.37","190.40","240.89"
"01300","Arabako Mendialdea / Montaña Alavesa","345.19","262.30","251.95","265.49","319.96"
"48100","Arratia Nerbioi / Arratia-Nervión","178.14","178.86","183.63","183.11","206.75"
"20200","Bidasoa Beherea / Bajo Bidasoa","178.41","179.83","189.36","187.02","197.64"
"48200","Bilbo Handia / Gran Bilbao","177.30","177.87","182.37","183.53","196.31"
"20100","Deba Beherea / Bajo Deba","143.68","155.22","156.55","156.92","188.77"
"20300","Debagoiena / Alto Deba","150.61","153.03","161.08","161.93","225.14"
"20400","Donostialdea / Donostia-San Sebastián","186.16","190.16","188.57","194.34","215.40"
"48300","Durangaldea / Duranguesado","170.67","158.08","160.93","158.50","201.14"
"48400","Enkartazioak / Encartaciones","209.24","212.88","242.32","243.67","223.22"
"01400","Errioxa Arabarra / Rioja Alavesa","342.89","329.22","355.34","332.42","310.31"
"48500","Gernika-Bermeo","169.44","122.28","121.78","150.75","190.43"
"20500","Goierri","165.83","166.20","168.67","158.75","222.02"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","266.25","273.45","280.75","310.21","486.01"
"01600","Kantauri Arabarra / Cantábrica Alavesa","187.11","176.76","183.47","191.72","208.53"
"48600","Markina-Ondarroa","177.47","177.71","181.36","182.67","208.35"
"48700","Plentzia-Mungia","172.33","174.68","183.46","184.89","197.85"
"20600","Tolosaldea / Tolosa","149.34","162.47","164.12","165.11","209.95"
"20700","Urola-Kostaldea / Urola Costa","145.85","157.67","161.47","162.44","218.10"
