"Lurralde kodea","Lurralde","2015","2011","2010","2006","2001","1996"
"01100","Arabako Ibarrak / Valles Alaveses","25.30","25.27","24.50","26.18","29.30","24.44"
"01200","Arabako Lautada / Llanada Alavesa","21.66","22.07","23.50","25.97","30.74","35.08"
"01300","Arabako Mendialdea / Montaña Alavesa","24.59","28.74","28.80","29.85","28.53","29.36"
"48100","Arratia Nerbioi / Arratia-Nervión","25.79","26.50","28.73","31.49","37.16","41.79"
"20200","Bidasoa Beherea / Bajo Bidasoa","14.57","15.53","16.19","19.20","21.74","26.68"
"48200","Bilbo Handia / Gran Bilbao","13.07","13.54","14.76","17.13","20.31","27.04"
"20100","Deba Beherea / Bajo Deba","34.17","35.05","36.61","40.88","46.19","46.49"
"20300","Debagoiena / Alto Deba","41.56","42.75","43.68","50.55","54.24","53.85"
"20400","Donostialdea / Donostia-San Sebastián","14.86","14.76","16.08","18.76","20.98","25.96"
"48300","Durangaldea / Duranguesado","32.13","33.22","34.65","38.18","43.83","49.09"
"48400","Enkartazioak / Encartaciones","16.08","17.12","18.73","21.52","26.48","30.72"
"01400","Errioxa Arabarra / Rioja Alavesa","24.66","24.98","28.43","34.20","25.79","26.30"
"48500","Gernika-Bermeo","19.80","21.20","21.35","24.43","26.62","29.16"
"20500","Goierri","36.98","36.42","37.88","42.01","46.49","45.47"
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","23.50","24.37","25.59","29.06","31.57","33.77"
"01600","Kantauri Arabarra / Cantábrica Alavesa","29.82","30.49","31.38","34.23","40.19","45.14"
"48600","Markina-Ondarroa","30.25","32.35","31.89","34.41","34.94","32.68"
"48700","Plentzia-Mungia","15.11","15.99","17.39","20.01","24.06","28.81"
"20600","Tolosaldea / Tolosa","29.70","29.69","31.04","33.45","35.68","39.04"
"20700","Urola-Kostaldea / Urola Costa","28.98","30.66","32.47","35.75","40.56","41.32"
