"Lurralde kodea","Lurralde","2014","2013","2010","2009","2008","2006"
"01100","Arabako Ibarrak / Valles Alaveses","0.00","0.00","0.00","0.00",NA,NA
"01200","Arabako Lautada / Llanada Alavesa","0.31","0.31","0.28","0.28",NA,NA
"01300","Arabako Mendialdea / Montaña Alavesa","0.00","0.00","0.00","0.00",NA,NA
"48100","Arratia Nerbioi / Arratia-Nervión","1.26","1.26","1.29","1.29",NA,NA
"20200","Bidasoa Beherea / Bajo Bidasoa","0.38","0.39","0.39","0.39",NA,NA
"48200","Bilbo Handia / Gran Bilbao","0.39","0.40","0.40","0.40",NA,NA
"20100","Deba Beherea / Bajo Deba","0.90","0.90","0.91","0.91",NA,NA
"20300","Debagoiena / Alto Deba","0.80","0.80","0.81","0.81",NA,NA
"20400","Donostialdea / Donostia-San Sebastián","0.49","0.49","0.52","0.49",NA,NA
"48300","Durangaldea / Duranguesado","0.71","0.71","0.83","0.83",NA,NA
"48400","Enkartazioak / Encartaciones","0.93","0.93","0.95","0.96",NA,NA
"01400","Errioxa Arabarra / Rioja Alavesa","1.77","1.77","1.76","1.77",NA,NA
"48500","Gernika-Bermeo","0.43","0.43","0.43","0.44",NA,NA
"20500","Goierri","0.73","0.73","0.74","0.74",NA,NA
"01500","Gorbeia Inguruak / Estribaciones del Gorbea","0.00","0.00","0.00","0.00",NA,NA
"01600","Kantauri Arabarra / Cantábrica Alavesa","0.58","0.58","0.58","0.59",NA,NA
"48600","Markina-Ondarroa","1.14","1.14","1.13","1.12",NA,NA
"48700","Plentzia-Mungia","0.71","0.72","0.74","0.76",NA,NA
"20600","Tolosaldea / Tolosa","0.41","0.41","0.42","0.42",NA,NA
"20700","Urola-Kostaldea / Urola Costa","0.81","0.81","0.83","0.83",NA,NA
